AREAGEOGRAFICA|CAPSCUOLA|CODICECOMUNESCUOLA|CODICEISTITUTORIFERIMENTO|CODICESCUOLA|DENOMINAZIONEISTITUTORIFERIMENTO|DENOMINAZIONESCUOLA|DESCRIZIONECARATTERISTICASCUOLA|DESCRIZIONECOMUNE|DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA|INDICAZIONESEDEDIRETTIVO|INDICAZIONESEDEOMNICOMPRENSIVO|INDIRIZZOEMAILSCUOLA|INDIRIZZOPECSCUOLA|INDIRIZZOSCUOLA|PROVINCIA|REGIONE|SITOWEBSCUOLA|ANNOSCOLASTICO_x|INDIRIZZO_TOT|index|ANNOSCOLASTICO_y|ORDINESCUOLA|ANNOCORSO|FASCIAETA|ALUNNI|Statale_Paritaria
NORD OVEST|10149|L219|TOEE01700V|TOEE017032|D.D. COSTA - TORINO|D.D. COSTA - GOZZANO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01700V@istruzione.it|Non Disponibile|CORSO TOSCANA 88|TORINO|PIEMONTE|Non Disponibile|201718|CORSO TOSCANA 88, TORINO, Italia|282723|201617|SCUOLA PRIMARIA|2|6 anni|2|S
NORD OVEST|10149|L219|TOEE01700V|TOEE017032|D.D. COSTA - TORINO|D.D. COSTA - GOZZANO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01700V@istruzione.it|Non Disponibile|CORSO TOSCANA 88|TORINO|PIEMONTE|Non Disponibile|201718|CORSO TOSCANA 88, TORINO, Italia|282724|201617|SCUOLA PRIMARIA|2|7 anni|97|S
NORD OVEST|10149|L219|TOEE01700V|TOEE017032|D.D. COSTA - TORINO|D.D. COSTA - GOZZANO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01700V@istruzione.it|Non Disponibile|CORSO TOSCANA 88|TORINO|PIEMONTE|Non Disponibile|201718|CORSO TOSCANA 88, TORINO, Italia|282725|201617|SCUOLA PRIMARIA|3|7 anni|1|S
NORD OVEST|10149|L219|TOEE01700V|TOEE017032|D.D. COSTA - TORINO|D.D. COSTA - GOZZANO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01700V@istruzione.it|Non Disponibile|CORSO TOSCANA 88|TORINO|PIEMONTE|Non Disponibile|201718|CORSO TOSCANA 88, TORINO, Italia|282726|201617|SCUOLA PRIMARIA|3|8 anni|89|S
NORD OVEST|10149|L219|TOEE01700V|TOEE017032|D.D. COSTA - TORINO|D.D. COSTA - GOZZANO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01700V@istruzione.it|Non Disponibile|CORSO TOSCANA 88|TORINO|PIEMONTE|Non Disponibile|201718|CORSO TOSCANA 88, TORINO, Italia|282727|201617|SCUOLA PRIMARIA|3|9 anni|2|S
NORD OVEST|10149|L219|TOEE01700V|TOEE017032|D.D. COSTA - TORINO|D.D. COSTA - GOZZANO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01700V@istruzione.it|Non Disponibile|CORSO TOSCANA 88|TORINO|PIEMONTE|Non Disponibile|201718|CORSO TOSCANA 88, TORINO, Italia|282728|201617|SCUOLA PRIMARIA|4|10 anni|3|S
NORD OVEST|10149|L219|TOEE01700V|TOEE017032|D.D. COSTA - TORINO|D.D. COSTA - GOZZANO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01700V@istruzione.it|Non Disponibile|CORSO TOSCANA 88|TORINO|PIEMONTE|Non Disponibile|201718|CORSO TOSCANA 88, TORINO, Italia|282729|201617|SCUOLA PRIMARIA|4|9 anni|93|S
NORD OVEST|10149|L219|TOEE01700V|TOEE017032|D.D. COSTA - TORINO|D.D. COSTA - GOZZANO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01700V@istruzione.it|Non Disponibile|CORSO TOSCANA 88|TORINO|PIEMONTE|Non Disponibile|201718|CORSO TOSCANA 88, TORINO, Italia|282730|201617|SCUOLA PRIMARIA|5|10 anni|81|S
NORD OVEST|10149|L219|TOEE01700V|TOEE017032|D.D. COSTA - TORINO|D.D. COSTA - GOZZANO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01700V@istruzione.it|Non Disponibile|CORSO TOSCANA 88|TORINO|PIEMONTE|Non Disponibile|201718|CORSO TOSCANA 88, TORINO, Italia|282731|201617|SCUOLA PRIMARIA|5|9 anni|4|S
NORD OVEST|10149|L219|TOEE01700V|TOEE017032|D.D. COSTA - TORINO|D.D. COSTA - GOZZANO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01700V@istruzione.it|Non Disponibile|CORSO TOSCANA 88|TORINO|PIEMONTE|Non Disponibile|201718|CORSO TOSCANA 88, TORINO, Italia|282732|201617|SCUOLA PRIMARIA|5|> di 10 anni|4|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282733|201617|SCUOLA PRIMARIA|1|6 anni|51|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282734|201617|SCUOLA PRIMARIA|1|< di 6 anni|3|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282735|201617|SCUOLA PRIMARIA|2|6 anni|7|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282736|201617|SCUOLA PRIMARIA|2|7 anni|66|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282737|201617|SCUOLA PRIMARIA|3|7 anni|7|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282738|201617|SCUOLA PRIMARIA|3|8 anni|64|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282739|201617|SCUOLA PRIMARIA|4|10 anni|2|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282740|201617|SCUOLA PRIMARIA|4|8 anni|8|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282741|201617|SCUOLA PRIMARIA|4|9 anni|55|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282742|201617|SCUOLA PRIMARIA|5|10 anni|66|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282743|201617|SCUOLA PRIMARIA|5|9 anni|8|S
NORD OVEST|10131|L219|TOEE01800P|TOEE01801Q|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA SANTORRE DI SANTAROSA,11|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA SANTORRE DI SANTAROSA,11, TORINO, Italia|282744|201617|SCUOLA PRIMARIA|5|> di 10 anni|1|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282745|201617|SCUOLA PRIMARIA|1|6 anni|21|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282746|201617|SCUOLA PRIMARIA|1|< di 6 anni|3|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282747|201617|SCUOLA PRIMARIA|2|6 anni|3|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282748|201617|SCUOLA PRIMARIA|2|7 anni|33|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282749|201617|SCUOLA PRIMARIA|2|8 anni|1|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282750|201617|SCUOLA PRIMARIA|3|7 anni|3|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282751|201617|SCUOLA PRIMARIA|3|8 anni|13|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282752|201617|SCUOLA PRIMARIA|3|9 anni|2|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282753|201617|SCUOLA PRIMARIA|4|8 anni|1|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282754|201617|SCUOLA PRIMARIA|4|9 anni|23|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282755|201617|SCUOLA PRIMARIA|5|10 anni|20|S
NORD OVEST|10133|L219|TOEE01800P|TOEE01805X|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO-DON BOSCO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|VIA MANARA 10|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|VIA MANARA 10, TORINO, Italia|282756|201617|SCUOLA PRIMARIA|5|9 anni|2|S
NORD OVEST|10131|L219|TOEE01800P|TOEE018061|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO- SAN GIACOMO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|STRADA SAN VINCENZO 44|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|STRADA SAN VINCENZO 44, TORINO, Italia|282757|201617|SCUOLA PRIMARIA|1|6 anni|16|S
NORD OVEST|10131|L219|TOEE01800P|TOEE018061|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO- SAN GIACOMO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|STRADA SAN VINCENZO 44|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|STRADA SAN VINCENZO 44, TORINO, Italia|282758|201617|SCUOLA PRIMARIA|1|7 anni|1|S
NORD OVEST|10131|L219|TOEE01800P|TOEE018061|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO- SAN GIACOMO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|STRADA SAN VINCENZO 44|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|STRADA SAN VINCENZO 44, TORINO, Italia|282759|201617|SCUOLA PRIMARIA|1|< di 6 anni|1|S
NORD OVEST|10131|L219|TOEE01800P|TOEE018061|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO- SAN GIACOMO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|STRADA SAN VINCENZO 44|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|STRADA SAN VINCENZO 44, TORINO, Italia|282760|201617|SCUOLA PRIMARIA|2|7 anni|19|S
NORD OVEST|10131|L219|TOEE01800P|TOEE018061|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO- SAN GIACOMO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|STRADA SAN VINCENZO 44|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|STRADA SAN VINCENZO 44, TORINO, Italia|282761|201617|SCUOLA PRIMARIA|3|8 anni|19|S
NORD OVEST|10131|L219|TOEE01800P|TOEE018061|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO- SAN GIACOMO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|STRADA SAN VINCENZO 44|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|STRADA SAN VINCENZO 44, TORINO, Italia|282762|201617|SCUOLA PRIMARIA|4|10 anni|1|S
NORD OVEST|10131|L219|TOEE01800P|TOEE018061|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO- SAN GIACOMO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|STRADA SAN VINCENZO 44|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|STRADA SAN VINCENZO 44, TORINO, Italia|282763|201617|SCUOLA PRIMARIA|4|8 anni|1|S
NORD OVEST|10131|L219|TOEE01800P|TOEE018061|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO- SAN GIACOMO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|STRADA SAN VINCENZO 44|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|STRADA SAN VINCENZO 44, TORINO, Italia|282764|201617|SCUOLA PRIMARIA|4|9 anni|7|S
NORD OVEST|10131|L219|TOEE01800P|TOEE018061|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO- SAN GIACOMO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|STRADA SAN VINCENZO 44|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|STRADA SAN VINCENZO 44, TORINO, Italia|282765|201617|SCUOLA PRIMARIA|5|10 anni|11|S
NORD OVEST|10131|L219|TOEE01800P|TOEE018061|"D.D. TORINO - ""D'AZEGLIO"""|D'AZEGLIO- SAN GIACOMO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOEE01800P@istruzione.it|Non Disponibile|STRADA SAN VINCENZO 44|TORINO|PIEMONTE|share.dschola.it/rdazeglioto/default.aspx|201718|STRADA SAN VINCENZO 44, TORINO, Italia|282766|201617|SCUOLA PRIMARIA|5|9 anni|2|S
NORD OVEST|10131|L219|TOIC86400A|TOEE86401C|"I.C. TORINO - ""SPINELLI"""|SC.INTERN.EUROPEA A.SPINELLI-TO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC86400A@istruzione.it|Non Disponibile|VIA SAN SEBASTIANO PO, 6|TORINO|PIEMONTE|www.istitutoaltierospinelli.eu|201718|VIA SAN SEBASTIANO PO, 6, TORINO, Italia|285130|201617|SCUOLA PRIMARIA|1|6 anni|73|S
NORD OVEST|10131|L219|TOIC86400A|TOEE86401C|"I.C. TORINO - ""SPINELLI"""|SC.INTERN.EUROPEA A.SPINELLI-TO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC86400A@istruzione.it|Non Disponibile|VIA SAN SEBASTIANO PO, 6|TORINO|PIEMONTE|www.istitutoaltierospinelli.eu|201718|VIA SAN SEBASTIANO PO, 6, TORINO, Italia|285131|201617|SCUOLA PRIMARIA|1|> di 10 anni|1|S
NORD OVEST|10131|L219|TOIC86400A|TOEE86401C|"I.C. TORINO - ""SPINELLI"""|SC.INTERN.EUROPEA A.SPINELLI-TO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC86400A@istruzione.it|Non Disponibile|VIA SAN SEBASTIANO PO, 6|TORINO|PIEMONTE|www.istitutoaltierospinelli.eu|201718|VIA SAN SEBASTIANO PO, 6, TORINO, Italia|285132|201617|SCUOLA PRIMARIA|2|7 anni|50|S
NORD OVEST|10131|L219|TOIC86400A|TOEE86401C|"I.C. TORINO - ""SPINELLI"""|SC.INTERN.EUROPEA A.SPINELLI-TO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC86400A@istruzione.it|Non Disponibile|VIA SAN SEBASTIANO PO, 6|TORINO|PIEMONTE|www.istitutoaltierospinelli.eu|201718|VIA SAN SEBASTIANO PO, 6, TORINO, Italia|285133|201617|SCUOLA PRIMARIA|3|8 anni|72|S
NORD OVEST|10131|L219|TOIC86400A|TOEE86401C|"I.C. TORINO - ""SPINELLI"""|SC.INTERN.EUROPEA A.SPINELLI-TO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC86400A@istruzione.it|Non Disponibile|VIA SAN SEBASTIANO PO, 6|TORINO|PIEMONTE|www.istitutoaltierospinelli.eu|201718|VIA SAN SEBASTIANO PO, 6, TORINO, Italia|285134|201617|SCUOLA PRIMARIA|3|9 anni|2|S
NORD OVEST|10131|L219|TOIC86400A|TOEE86401C|"I.C. TORINO - ""SPINELLI"""|SC.INTERN.EUROPEA A.SPINELLI-TO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC86400A@istruzione.it|Non Disponibile|VIA SAN SEBASTIANO PO, 6|TORINO|PIEMONTE|www.istitutoaltierospinelli.eu|201718|VIA SAN SEBASTIANO PO, 6, TORINO, Italia|285135|201617|SCUOLA PRIMARIA|4|8 anni|1|S
NORD OVEST|10131|L219|TOIC86400A|TOEE86401C|"I.C. TORINO - ""SPINELLI"""|SC.INTERN.EUROPEA A.SPINELLI-TO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC86400A@istruzione.it|Non Disponibile|VIA SAN SEBASTIANO PO, 6|TORINO|PIEMONTE|www.istitutoaltierospinelli.eu|201718|VIA SAN SEBASTIANO PO, 6, TORINO, Italia|285136|201617|SCUOLA PRIMARIA|4|9 anni|50|S
NORD OVEST|10131|L219|TOIC86400A|TOEE86401C|"I.C. TORINO - ""SPINELLI"""|SC.INTERN.EUROPEA A.SPINELLI-TO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC86400A@istruzione.it|Non Disponibile|VIA SAN SEBASTIANO PO, 6|TORINO|PIEMONTE|www.istitutoaltierospinelli.eu|201718|VIA SAN SEBASTIANO PO, 6, TORINO, Italia|285137|201617|SCUOLA PRIMARIA|5|10 anni|64|S
NORD OVEST|10131|L219|TOIC86400A|TOEE86401C|"I.C. TORINO - ""SPINELLI"""|SC.INTERN.EUROPEA A.SPINELLI-TO|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC86400A@istruzione.it|Non Disponibile|VIA SAN SEBASTIANO PO, 6|TORINO|PIEMONTE|www.istitutoaltierospinelli.eu|201718|VIA SAN SEBASTIANO PO, 6, TORINO, Italia|285138|201617|SCUOLA PRIMARIA|5|9 anni|3|S
NORD OVEST|10156|L219|TOIC808002|TOEE808014|"I.C. TORINO - ""L. DA VINCI"""|I.C. L.DA VINCI - NERUDA|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC808002@istruzione.it|Non Disponibile|VIA ABETI 13|TORINO|PIEMONTE|http://icleonardodavincitorino.it/index.html|201718|VIA ABETI 13, TORINO, Italia|283708|201617|SCUOLA PRIMARIA|1|6 anni|46|S
NORD OVEST|10156|L219|TOIC808002|TOEE808014|"I.C. TORINO - ""L. DA VINCI"""|I.C. L.DA VINCI - NERUDA|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC808002@istruzione.it|Non Disponibile|VIA ABETI 13|TORINO|PIEMONTE|http://icleonardodavincitorino.it/index.html|201718|VIA ABETI 13, TORINO, Italia|283709|201617|SCUOLA PRIMARIA|1|7 anni|2|S
NORD OVEST|10156|L219|TOIC808002|TOEE808014|"I.C. TORINO - ""L. DA VINCI"""|I.C. L.DA VINCI - NERUDA|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC808002@istruzione.it|Non Disponibile|VIA ABETI 13|TORINO|PIEMONTE|http://icleonardodavincitorino.it/index.html|201718|VIA ABETI 13, TORINO, Italia|283710|201617|SCUOLA PRIMARIA|3|8 anni|20|S
NORD OVEST|10156|L219|TOIC808002|TOEE808014|"I.C. TORINO - ""L. DA VINCI"""|I.C. L.DA VINCI - NERUDA|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC808002@istruzione.it|Non Disponibile|VIA ABETI 13|TORINO|PIEMONTE|http://icleonardodavincitorino.it/index.html|201718|VIA ABETI 13, TORINO, Italia|283711|201617|SCUOLA PRIMARIA|4|10 anni|2|S
NORD OVEST|10156|L219|TOIC808002|TOEE808014|"I.C. TORINO - ""L. DA VINCI"""|I.C. L.DA VINCI - NERUDA|NORMALE|TORINO|SCUOLA PRIMARIA|NO|Non Disponibile|TOIC808002@istruzione.it|Non Disponibile|VIA ABETI 13|TORINO|PIEMONTE|http://icleonardodavincitorino.it/index.html|201718|VIA ABETI 13, TORINO, Italia|283712|201617|SCUOLA PRIMARIA|4|9 anni|16|S
