ID_PT_INGR;DENOMINAZ;CITTA;INDIRIZZO;CIRCOSCR;CAP;TEL;FAX;EMAIL;URL;ORDINE;TIPOLOGIA;DETTAGLIO;STATALE;PARITARIA;COMUNALE;TIPO_SCUOL;COMPRENS;QUARTIERE;geometry;LATITUDE;LONGITUDE
316;GIUSEPPE FANCIULLI;TORINO;VIA CAROLINA INVERNIZIO 21;8;10127;011 618035;011 612018;toic88200x@istruzione.it;http://www.cddogliotti.it;SCUOLA D'INFANZIA;;;statale;;;Succursale;"Circolo Didattico - ""Dogliotti""";;POINT (7.655058329270724 45.02227237696363);45.02227237696363;7.655058329270724
317;ANTONIO VIVALDI;TORINO;LARGO CASTELDELFINO 24;5;10147;011 251965;011 257376;TOIC879004@istruzione.it;http://www.scuola-vivaldi.it;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Comprensivo - ""Vivaldi""";;POINT (7.672502041321706 45.09990758300422);45.09990758300422;7.672502041321706
318;DON MURIALDO;TORINO;VIA CASTELDELFINO 30;5;10147;011 2167862;011 3187604;TOIC879004@istruzione.it;http://www.scuola-vivaldi.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Vivaldi""";;POINT (7.672452191650894 45.10048933504115);45.10048933504115;7.672452191650894
319;RENATO COTTINI;TORINO;VIA CASTELGOMBERTO 20;2;10136;011 3241320 - 011 3241252;011 3241153;liceoart.cottini@tin.it;http://www.liceocottini.it;SCUOLA SEC. II GRADO;LICEO;LICEO ARTISTICO;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Cottini""";;POINT (7.632046986029675 45.05152914644797);45.05152914644797;7.632046986029675
320;XXV APRILE;TORINO;VIA CAVAGNOLO 35;6;10156;011 2624966;011 5692425;segreteria@annafrank.it;http://share.dschola.it/annafrankto/default.aspx;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Anna Frank""";;POINT (7.707243536652977 45.11602148206384);45.11602148206384;7.707243536652977
321;VIA CAVAGNOLO;TORINO;VIA CAVAGNOLO 35;6;10156;011 2622061;011 2620896;toic808002@istruzione.it;;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Comprensivo - ""Leonardo Da Vinci""";;POINT (7.707243536652977 45.11602148206384);45.11602148206384;7.707243536652977
322;DI VIA CAVAGNOLO 35;TORINO;VIA CAVAGNOLO 35;6;10156;011 4428450;011 4428454;smmcavagnolo@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.707243536652977 45.11602148206384);45.11602148206384;7.707243536652977
323;RUDOLF STEINER;TORINO;VIA CAVOUR 45/D;1;10123;011 883550;011 883550;asilosteiner.torino@tiscali.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;non convenzionata;Sede di plesso;;;POINT (7.692214172477668 45.0619905265139);45.061990526513895;7.6922141724776685
324;SALVEMINI;TORINO;VIA CELESTE NEGARVILLE 30 int. 6;2;10135;011 3470807;011 19703254;segreteriasalvemini@fastwebnet.it;http://www.gaetanosalvemini.scuole.piemonte.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - Gaetano Salvemini""";;POINT (7.608439950989813 45.01909307617024);45.01909307617024;7.608439950989813
325;MIRAFIORI SUD;TORINO;VIA CELESTE NEGARVILLE 30 int. 8;2;10135;011 3913209;;smmnegarville@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.60793516731793 45.019124080886);45.019124080886;7.60793516731793
326;TOMMASO DI SAVOIA;TORINO;VIA CERVINO 6;6;10155;011 286272;011 2490097;smmcervino@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.688444201859753 45.09126937545669);45.09126937545669;7.6884442018597525
327;ATHENAEUM SEZ. SERALE;TORINO;VIA CESARE LOMBROSO 13;8;10125;011 6699660;011 6504144;info@athenaeum.it;http://www.athenaeum.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. COMMERCIALE;non statale;paritaria;;Sezione differenziata;"Istituto Superiore Paritario ""Athenaeum""";;POINT (7.68261622198873 45.05633554010341);45.05633554010341;7.68261622198873
328;ATHENAEUM;TORINO;VIA CESARE LOMBROSO 13;8;10125;011 6699660;011 6504144;info@athenaeum.it;http://www.athenaeum.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. COMMERCIALE;non statale;paritaria;;Sede centrale;"Istituto Superiore Paritario ""Athenaeum""";;POINT (7.68261622198873 45.05633554010341);45.05633554010341;7.68261622198873
329;ATHENAEUM SEZ. SERALE;TORINO;VIA CESARE LOMBROSO 13;8;10125;011 6699660;011 6504144;info@athenaeum.it;http://www.athenaeum.it;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. GEOMETRI;non statale;paritaria;;Sede centrale;"Istituto Superiore Paritario ""Athenaeum""";;POINT (7.68261622198873 45.05633554010341);45.05633554010341;7.68261622198873
330;ATHENAEUM;TORINO;VIA CESARE LOMBROSO 13;8;10125;011 6699660;011 6504144;info@athenaeum.it;http://www.athenaeum.it;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. GEOMETRI;non statale;paritaria;;Sezione differenziata;"Istituto Superiore Paritario ""Athenaeum""";;POINT (7.68261622198873 45.05633554010341);45.05633554010341;7.68261622198873
331;ROSA AGAZZI;TORINO;VIA CHAMBERY 33;3;10141;011 705793;011 700227;agazzi_ottino@tin.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico ""Agazzi Ottino""";;POINT (7.620228712096193 45.06913742150111);45.06913742150111;7.620228712096193
332;ALDO PALAZZESCHI;TORINO;VIA CHAMBERY 33;3;10141;011 7070046;011 703644;palazzes@libero.it;http://share.dschola.it/palazzeschi;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Secondario I grado - ""Palazzeschi""";;POINT (7.620228712096193 45.06913742150111);45.06913742150111;7.620228712096193
333;ALVAR AALTO;TORINO;VIA CHIOMONTE 4;3;10141;011 3828181;011 3808042;segreteria@itgalvaraalto.it;http://www.itgalvaraalto.it;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. GEOMETRI;statale;;;Succursale;Istituto Tecnico Statale per Geometri;;POINT (7.647148349734787 45.06100502368708);45.06100502368708;7.647148349734787
334;MICHELE COPPINO;TORINO;VIA CRISTOFORO COLOMBO 36;1;10129;011 5817369;011 596670;toee016003@istruzione.it;http://www.scuolacoppino.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Coppino""";;POINT (7.660241889672539 45.05816907896929);45.058169078969286;7.660241889672539
335;MADRE MAZZARELLO;TORINO;VIA CUMIANA 14;3;10141;011 3797811;011 3797855;segreteria.mazzarello@net-media.it;http://www.mazzarello.it;SCUOLA SEC. I GRADO;;;non statale;paritaria;;Sede centrale;Scuola Madre Mazzarello;;POINT (7.643504949288926 45.06616497212544);45.06616497212544;7.643504949288926
336;MADRE MAZZARELLO;TORINO;VIA CUMIANA 14;3;10141;011 3797811;011 3797855;segreteria.mazzarello@net-media.it;http://www.mazzarello.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Scuola Madre Mazzarello;;POINT (7.643504949288926 45.06616497212544);45.06616497212544;7.643504949288926
337;MAZZARELLO;TORINO;VIA CUMIANA 2;3;10141;011 3797810;011 3797846;liceomazzarello@virgilio.it;http://www.liceomazzarello.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENZE UMANE - EX IST. E SC. MAGISTR;non statale;paritaria;;Sede centrale;"Liceo Salesiano Paritario - ""M. Mazzarello""";;POINT (7.643674138765207 45.06655766321072);45.06655766321072;7.643674138765207
338;MADRE MAZZARELLO;TORINO;VIA CUMIANA 2;3;10141;011 3797810;011 3797846;liceomazzarello@virgilio.it;http://www.liceomazzarello.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;"Liceo Salesiano Paritario - ""M. Mazzarello""";;POINT (7.643674138765207 45.06655766321072);45.06655766321072;7.643674138765207
339;MAZZARELLO;TORINO;VIA CUMIANA 2;3;10141;011 3797810;011 3797846;liceomazzarello@virgilio.it;http://www.liceomazzarello.it;SCUOLA SEC. II GRADO;LICEO;LICEO LINGUISTICO;non statale;paritaria;;Sezione differenziata;"Liceo Salesiano Paritario - ""M. Mazzarello""";;POINT (7.643674138765207 45.06655766321072);45.06655766321072;7.643674138765207
340;MAZZARELLO;TORINO;VIA CUMIANA 2;3;10141;011 3797810;011 3797846;liceomazzarello@virgilio.it;http://www.liceomazzarello.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;non statale;paritaria;;Sezione differenziata;"Liceo Salesiano Paritario - ""M. Mazzarello""";;POINT (7.643674138765207 45.06655766321072);45.06655766321072;7.643674138765207
341;VANCHIGLIETTA;TORINO;VIA DANIELE MANIN 22;7;10153;011 4432006;011 4432024;smmmanin@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.70590897511541 45.07260490042547);45.07260490042547;7.70590897511541
342;LEONARDO DA VINCI;TORINO;VIA DEGLI ABETI 13;6;10156;011 2621298;011 2620896;toic808002@istruzione.it;;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Comprensivo - ""Leonardo Da Vinci""";;POINT (7.709523849808982 45.13088253221163);45.13088253221163;7.709523849808982
343;P. NERUDA;TORINO;VIA DEGLI ABETI 13;6;10156;011 2621298;011 2620896;toic808002@istruzione.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Leonardo Da Vinci""";;POINT (7.709523849808982 45.13088253221163);45.13088253221163;7.709523849808982
344;ROSA LUXEMBURG;TORINO;VIA DEGLI ABETI 15;6;10156;011 2622197;011 2620896;toic808002@istruzione.it;;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Istituto Comprensivo - ""Leonardo Da Vinci""";;POINT (7.71035395554649 45.13110189210403);45.131101892104034;7.71035395554649
345;N. TOMMASEO;TORINO;VIA DEI MILLE 15;1;10123;011 8122190;011 8154026;TOIC815005@istruzione.it;http://www.tommaseo.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Niccol¿mmaseo""";;POINT (7.688295611696386 45.06243363853742);45.06243363853742;7.688295611696386
346;SAN MASSIMO;TORINO;VIA DEI MILLE 19;1;10123;011 884707;011 884707;ass.dame_carita@tiscali.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.688844154094006 45.06210683367689);45.06210683367689;7.688844154094006
347;SAN PIOX;TORINO;VIA DEI PIOPPI 15;6;10156;011 2620274;011 2620274;SCUOLAMATERNASANPIOX@EMAIL.IT;;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.710103290724948 45.12647215919073);45.126472159190726;7.710103290724948
348;AMBROSINI;TORINO;VIA DEI PIOPPI 45;6;10156;011 2620891;011 2620896;toic808002@istruzione.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Leonardo Da Vinci""";;POINT (7.712228235798958 45.12670978334306);45.12670978334306;7.712228235798958
349;FEDERICO SCLOPIS;TORINO;VIA DEL CARMINE 27;1;10122;011 530212;011 543072;pacchiotti@tin.it;http://www.direzionedidatticapacchiotti.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Direzione Didattica - ""G. Pacchiotti""";;POINT (7.671968613445168 45.07687142439764);45.076871424397645;7.671968613445168
350;PASSONI;TORINO;VIA DELLA CITTADELLA 3;1;10122;011 5611634;011 5619086;istpassoni@tin.it / uff.didattica@ist-darte.mysam.it;http://www.isapassoni.it;SCUOLA SEC. II GRADO;IST. D'ARTE;IST. D'ARTE / LICEO ARTISTICO;statale;;;Succursale;;;POINT (7.674373396071775 45.07450272385184);45.07450272385184;7.6743733960717755
351;SANT'ANNA;TORINO;VIA DELLA CONSOLATA 20;1;10122;011 2342333;011 2342246;direzione.santanna@tiscali.it;;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;;;POINT (7.679379597245494 45.07773857777681);45.077738577776806;7.679379597245494
352;SANT'ANNA;TORINO;VIA DELLA CONSOLATA 20;1;10122;011 2342279;011 2342202;maternasantanna@tiscali.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.679379597245494 45.07773857777681);45.077738577776806;7.679379597245494
353;PASSONI;TORINO;VIA DELLA ROCCA 7;1;10123;011 8177377;011 8127290;istpassoni@tin.it - uff.didattica@ist-darte.mysam.it;http://www.isapassoni.it;SCUOLA SEC. II GRADO;IST. D'ARTE;IST. D'ARTE / LICEO ARTISTICO;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Aldo Passoni""";;POINT (7.693426512326502 45.06382901785329);45.06382901785329;7.693426512326502
354;SCUOLA D'INFANZIA;TORINO;VIA DELLE MAGNOLIE 15;5;10151;011 7399425;011 4551236;TOIC810002@istruzione.it;http://www.ic-turoldo.it;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Istituto Comprensivo - ""D. M. Turoldo""";;POINT (7.631876406164922 45.10169527928549);45.101695279285494;7.631876406164922
355;D. M. TUROLDO;TORINO;VIA DELLE MAGNOLIE 9;5;10151;011 7399425;011 4551236;TOIC810002@istruzione.it;http://www.ic-turoldo.it;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Comprensivo - ""D. M. Turoldo""";;POINT (7.633277522329599 45.10167936844271);45.10167936844271;7.633277522329599
356;G. GIANELLI;TORINO;VIA DELLE PRIMULE 36/B;5;10151;011 7399425;011 4551236;TOIC810002@istruzione.it;http://www.ic-turoldo.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""D. M. Turoldo""";;POINT (7.62649968837545 45.10241061448601);45.10241061448601;7.62649968837545
357;VALLETTE B;TORINO;VIA DELLE PRIMULE 36/C;5;10151;011 735379;011 735379;smmprimule@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.626493989388633 45.10234775975482);45.10234775975482;7.626493989388633
358;VITTORIA;TORINO;VIA DELLE ROSINE 14;1;10123;011 889870;011 8123486;info@vittoriaweb.it;http://http://www.vittoriaweb.it;SCUOLA SEC. II GRADO;LICEO;LICEO LINGUISTICO;non statale;paritaria;;Sede centrale;;;POINT (7.691093155550996 45.06470717962266);45.06470717962266;7.6910931555509965
359;G. LEOPARDI;TORINO;VIA DELLE VERBENE 6;5;10151;011 7399425;011 4551236;TOIC810002@ISTRUZIONE.IT;http://www.ic-turoldo.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""D. M. Turoldo""";;POINT (7.633420387106289 45.10436006277746);45.10436006277746;7.633420387106289
360;NOSTRA SIGNORA DELLA SPERANZA;TORINO;VIA DESANA 18;6;10155;011 2053566;011 2053566;speranzadesana18@libero.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.690380432365854 45.0966494899803);45.0966494899803;7.690380432365854
361;CENTRO EUROPA B;TORINO;VIA DOMENICO GUIDOBONO 2;2;10137;011 3111710;011 3083147;smmguidobono@comune.torino.it;http://www.comune.torino.it;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.61815570946202 45.03817891633658);45.03817891633658;7.61815570946202
362;RENATO COTTINI;TORINO;VIA DON GIOVANNI GRIOLI 43;2;10137;011 3081474;011 3081474;liceoart.cottini@tin.it;http://www.liceocottini.it;SCUOLA SEC. II GRADO;LICEO;LICEO ARTISTICO;statale;;;Succursale;"Istituto d'istruzione Secondaria Superiore - ""Cottini""";;POINT (7.635443152631025 45.03436299161739);45.03436299161739;7.635443152631025
363;DOMENICO BERTI;TORINO;VIA DUCHESSA JOLANDA 27 bis;3;10138;011 4472684;011 4333281;topm120004@istruzione.it;http://share.dschola.it/berti/default.aspx;SCUOLA SEC. II GRADO;LICEO;LICEO LINGUISTICO;statale;;;Scuola coordinata;"Istituto d'istruzione Secondaria Superiore - ""D. Berti""";;POINT (7.658066303922066 45.07534938507388);45.075349385073885;7.658066303922066
364;DOMENICO BERTI;TORINO;VIA DUCHESSA JOLANDA 27 bis;3;10138;011 4472684;011 4333281;topm120004@istruzione.it;http://share.dschola.it/berti/default.aspx;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENZE UMANE - EX IST. E SC. MAGISTR;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""D. Berti""";;POINT (7.658066303922066 45.07534938507388);45.075349385073885;7.658066303922066
365;GIOVANNI PASCOLI;TORINO;VIA DUCHESSA JOLANDA 29;3;10138;011 4472782;011 4470741;drovetti@tin.it;http://www.scuoladrovetti.org;SCUOLA SEC. I GRADO;;;statale;;;Sede staccata;"Scuola Media Statale ""Bernardino Drovetti""";;POINT (7.657305197509841 45.07561849636564);45.075618496365635;7.6573051975098405
366;ENFANTS PARADISE;TORINO;VIA EDOARDO RUBINO 77;2;10137;011 3111637;;enfants.paradise@libero.it;http://http://www.torinobimbi.it/enfantsparadise;SCUOLA D'INFANZIA;;;non statale;paritaria;non convenzionata;Sede di plesso;;;POINT (7.619689892119546 45.03849983495515);45.03849983495515;7.6196898921195455
367;CENTRO EUROPA C;TORINO;VIA EDOARDO RUBINO 82;2;10137;011 3092176;011 3092176;smmrubino@comune.torino.it;http://www.comune.torino.it;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.621338714181079 45.03965093951963);45.03965093951963;7.621338714181079
368;ELEONORA D'ARBOREA;TORINO;VIA ELEONORA D'ARBOREA 9 int. 2;2;10137;011 3174700;011 307468;toee02500t@istruzione.it;http://francamazzarello.scuole.piemonte.it;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Franca Mazzarello""";;POINT (7.640572111166124 45.03487360353109);45.03487360353109;7.640572111166124
370;CESARE BATTISTI;TORINO;VIA EMANUELE LUSERNA DI RORA' 14;3;10139;011 4336626;011 4336626;toee01200q@istruzione.it;;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Casati""";;POINT (7.647759909502502 45.06738851247205);45.06738851247205;7.6477599095025015
371;LUGARO;TORINO;VIA ERNESTO LUGARO 6;8;10126;011 658854;011 6698180;smmlugaro@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.671494208701059 45.04838189888017);45.048381898880166;7.671494208701059
372;VALENTINO BOSSO - AUGUSTO MONTI;TORINO;VIA ETTORE PERRONE 7 bis;1;10122;011 5660505;011 5136967;bossomonti@hotmail.com;http://www.valentinobosso.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERVIZI SOCIALI;statale;;;Succursale;"Istituto ""Bosso-Monti"" di Torino";;POINT (7.673108953506818 45.07328231785858);45.073282317858585;7.673108953506818
373;IGNAZIO VIAN;TORINO;VIA ETTORE STAMPINI 25;5;10148;011 2266565;011 2261406;TOMM073006@istruzione.it;http://www.smsvian.it;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Secondario I grado - ""Ignazio Vian""";;POINT (7.663194464595626 45.10900367940217);45.10900367940217;7.663194464595626
374;GOBETTI MARCHESINI;TORINO;VIA FIGLIE DEI MILITARI 25;8;10131;011 8196990;011 8197377;segreteria@gobettimarchesini.it;http://www.gobettimarchesini.it;SCUOLA SEC. II GRADO;I.P. SETT. INDUSTRIA E ARTIGIANATO;I.P. INDUSTRIA E ARTIG.;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Ada Gobetti marchesini""";;POINT (7.709688172848699 45.06426661060639);45.06426661060639;7.709688172848699
375;ARDUINO;TORINO;VIA FIGLIE DEI MILITARI 25;8;10131;011 8197133;011 8197300;arduino@itcarduino.it;http://www.itcarduino.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. PERITI AZIENDALI;statale;;;Scuola coordinata;"Istituto d'istruzione Secondaria Superiore - ""Vera e Libera Arduino""";;POINT (7.709688172848699 45.06426661060639);45.06426661060639;7.709688172848699
376;ARDUINO;TORINO;VIA FIGLIE DEI MILITARI 25;8;10131;011 8197133;011 8197300;arduino@itcarduino.it;http://www.itcarduino.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. COMMERCIALE;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Vera e Libera Arduino""";;POINT (7.709688172848699 45.06426661060639);45.06426661060639;7.709688172848699
377;ALTIERO SPINELLI;TORINO;VIA FIGLIE DEI MILITARI 25;8;10131;011 8399552;011 8399561;segretscuolaeuropea@tiscali.it;http://www.istitutoaltierospinelli.eu;SCUOLA SEC. II GRADO;LICEO;LICEO LINGUISTICO;statale;;;Scuola coordinata;"Istituto Onnicomprensivo - Altiero Spinelli""";;POINT (7.709688172848699 45.06426661060639);45.06426661060639;7.709688172848699
378;ALTIERO SPINELLI;TORINO;VIA FIGLIE DEI MILITARI 25;8;10131;011 8399552;011 8399561;segretscuolaeuropea@tiscali.it;http://www.istitutoaltierospinelli.eu;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;statale;;;Sede centrale;"Istituto Onnicomprensivo - Altiero Spinelli""";;POINT (7.709688172848699 45.06426661060639);45.06426661060639;7.709688172848699
379;ALTIERO SPINELLI;TORINO;VIA FIGLIE DEI MILITARI 25;8;10131;011 8399552;011 9388561;segretscuolaeuropea@tiscali.it;http://www.istitutoaltierospinelli.eu;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Onnicomprensivo - Altiero Spinelli""";;POINT (7.709688172848699 45.06426661060639);45.06426661060639;7.709688172848699
380;CASALEGNO;TORINO;VIA FILIPPO ACCIARINI 20;2;10137;011 321724;011 3290470;segreteria@ddtocasalegno.it;http://share.dschola.it/casalegno/default.htm;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Direzione Didattica - ""Carlo Casalegno""";;POINT (7.642023729091799 45.04089856812323);45.04089856812323;7.6420237290917985
381;A. VOLTA;TORINO;VIA FILIPPO JUVARRA 14;1;10122;011 544126-7;011 5617143;volta.torino@tiscali.it;http://volta.altervista.org/;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""A. Volta""";;POINT (7.672012661647692 45.07412996514354);45.07412996514354;7.672012661647692
382;VITTORINO DA FELTRE;TORINO;VIA FINALMARINA 5;8;10126;011 6967809;011 6635218;toee07200b@istruzione.it;http://vittorinodafeltre.scuole.piemonte.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Vittorino da Feltre""";;POINT (7.668547558734614 45.03274533136177);45.032745331361774;7.668547558734614
383;G. C. POLA;TORINO;VIA FOGLIZZO 15;5;10149;011 733694;011 7393668;TOIC873005@istruzione.it;http://www.padregemelli.it;SCUOLA SEC. I GRADO;;;statale;;;Sede staccata;"Istituto Comprensivo - ""Padre Gemelli""";;POINT (7.649077695657114 45.09631365355657);45.09631365355657;7.649077695657114
