AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA;ANNOSCOLASTICO;INDIRIZZO_TOT;LATITUDE;LONGITUDE;formatted_address;geometry;QUARTIERE;DQUARTIERE;CIRCOSCRIZ;DCIRCOSCRIZ
NORD OVEST;10135;L219;;TO1M039007;;AGNELLI EDOARDO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;C.O UNIONE SOVIETICA 312;TORINO;PIEMONTE;www.istitutoagnelli.it;201718;C.O UNIONE SOVIETICA 312, TORINO, Italia;45.031872;7.6446682;Corso Unione Sovietica, 312, 10135 Torino TO, Italy;POINT (7.6446682 45.031872);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10135;L219;;TO1M039007;;AGNELLI EDOARDO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;C.O UNIONE SOVIETICA 312;TORINO;PIEMONTE;www.istitutoagnelli.it;201718;C.O UNIONE SOVIETICA 312, TORINO, Italia;45.031872;7.6446682;Corso Unione Sovietica, 312, 10135 Torino TO, Italy;POINT (7.6446682 45.031872);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10135;L219;;TOTF01500R;;AGNELLI EDOARDO;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;C.O UNIONE SOVIETICA 312;TORINO;PIEMONTE;www.agnelli.it;201718;C.O UNIONE SOVIETICA 312, TORINO, Italia;45.031872;7.6446682;Corso Unione Sovietica, 312, 10135 Torino TO, Italy;POINT (7.6446682 45.031872);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10135;L219;;TOTF01500R;;AGNELLI EDOARDO;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;C.O UNIONE SOVIETICA 312;TORINO;PIEMONTE;www.agnelli.it;201718;C.O UNIONE SOVIETICA 312, TORINO, Italia;45.031872;7.6446682;Corso Unione Sovietica, 312, 10135 Torino TO, Italy;POINT (7.6446682 45.031872);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1A290003;;ENFANTS PARADISE;;TORINO;SCUOLA INFANZIA NON STATALE;;;ENFANTS.PARADISE@LIBERO.IT;Non Disponibile;V.RUBINO 77/A;TORINO;PIEMONTE;www.enfantsparadise.it;201718;V.RUBINO 77/A, TORINO, Italia;45.0382143;7.6194618;Via Edoardo Rubino, 77a, 10137 Torino TO, Italy;POINT (7.6194618 45.0382143);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1A07800P;;RUBINO 82;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmrubino@comune.torino.it;Non Disponibile;V.RUBINO 82;TORINO;PIEMONTE;Non Disponibile;201718;V.RUBINO 82, TORINO, Italia;45.03946699999999;7.6219512;Via Edoardo Rubino, 82, 10137 Torino TO, Italy;POINT (7.6219512 45.03946699999999);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1A06500L;;BRUNELLA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmromita@comune.torino.it;Non Disponibile;V.ROMITA 19;TORINO;PIEMONTE;Non Disponibile;201718;V.ROMITA 19, TORINO, Italia;45.0480534;7.626065400000001;Via Giuseppe Romita, 19, 10137 Torino TO, Italy;POINT (7.626065400000001 45.0480534);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1A063001;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmfornocanavese@comune.torino.it;Non Disponibile;V.Forno Canavese 5;TORINO;PIEMONTE;Non Disponibile;201718;V.Forno Canavese 5, TORINO, Italia;45.04768;7.6306899999999995;Via Forno Canavese, 5, 10136 Torino TO, Italy;POINT (7.63069 45.04768);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10135;L219;;TOPS04500E;;EDOARDO AGNELLI;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;CORSO UNIONE SOVIETICA, 312;TORINO;PIEMONTE;www.istitutoagnelli.it;201718;CORSO UNIONE SOVIETICA, 312, TORINO, Italia;45.031872;7.6446682;Corso Unione Sovietica, 312, 10135 Torino TO, Italy;POINT (7.6446682 45.031872);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1A076003;;GUIDOBONO 2;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmguidobono@comune.torino.it;Non Disponibile;V.GUIDOBONO 2;TORINO;PIEMONTE;Non Disponibile;201718;V.GUIDOBONO 2, TORINO, Italia;45.0381925;7.6181788;Via Domenico Guidobono, 2, 10137 Torino TO, Italy;POINT (7.6181788 45.0381925);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;;TO1E040006;;SOCIALE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;INFO@ISTITUTOSOCIALE.IT;Non Disponibile;CORSO SIRACUSA, 10;TORINO;PIEMONTE;www.istitutosociale.it;201718;CORSO SIRACUSA, 10, TORINO, Italia;45.0547467;7.633800099999998;Corso Siracusa, 10, 10136 Torino TO, Italy;POINT (7.633800099999998 45.0547467);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10135;L219;;TO1E03500P;;"""VIRGINIA AGNELLI""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;TOAGNELLISEGR@FMA-IPI.IT;Non Disponibile;VIA PAOLO SARPI, 123;TORINO;PIEMONTE;www.virginiaagnelli.it;201718;VIA PAOLO SARPI, 123, TORINO, Italia;45.0310439;7.6427197;Via Paolo Sarpi, 123, 10135 Torino TO, Italy;POINT (7.6427197 45.0310439);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1A28500G;;ISTITUTO SOCIALE;;TORINO;SCUOLA INFANZIA NON STATALE;;;INFO@ISTITUTOSOCIALE.IT;Non Disponibile;CORSO SIRACUSA 10/A;TORINO;PIEMONTE;www.istitutosociale.it;201718;CORSO SIRACUSA 10/A, TORINO, Italia;45.0547467;7.633800099999998;Corso Siracusa, 10, 10136 Torino TO, Italy;POINT (7.633800099999998 45.0547467);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1A06400R;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmreni@comune.torino.it;Non Disponibile;V GUIDO RENI 53;TORINO;PIEMONTE;Non Disponibile;201718;V GUIDO RENI 53, TORINO, Italia;45.05211;7.629869999999999;Via Guido Reni, 53, 10136 Torino TO, Italy;POINT (7.629869999999999 45.05211);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10135;L219;;TO1A07900E;;VIRGINIA AGNELLI;;TORINO;SCUOLA INFANZIA NON STATALE;;;TOAGNELLISEGR@FMA-IPI.IT;Non Disponibile;V.SARPI 123;TORINO;PIEMONTE;www.virginiaagnelli.it;201718;V.SARPI 123, TORINO, Italia;45.0310439;7.6427197;Via Paolo Sarpi, 123, 10135 Torino TO, Italy;POINT (7.6427197 45.0310439);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1A07700V;;POMA 14;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmpoma@comune.torino.it;Non Disponibile;V.POMA 14;TORINO;PIEMONTE;Non Disponibile;201718;V.POMA 14, TORINO, Italia;45.0339763;7.630686000000002;Via Carlo Poma, 14, 10137 Torino TO, Italy;POINT (7.630686000000002 45.0339763);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1A075007;;COLLINO 12;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmcollino@comune.torino.it;Non Disponibile;V.COLLINO 12;TORINO;PIEMONTE;Non Disponibile;201718;V.COLLINO 12, TORINO, Italia;45.039651;7.6231414000000015;Via Ignazio Collino, 12, 10137 Torino TO, Italy;POINT (7.623141400000002 45.039651);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;;TOPS09500G;;SOCIALE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;info@istitutosociale.it;Non Disponibile;C.SO SIRACUSA 10/A;TORINO;PIEMONTE;www.istitutosociale.it;201718;C.SO SIRACUSA 10/A, TORINO, Italia;45.0547467;7.633800099999998;Corso Siracusa, 10, 10136 Torino TO, Italy;POINT (7.633800099999998 45.0547467);12;Mirafiori Nord;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;TOEE04100Q;TOEE04100Q;"D.D. TORINO - ""MAZZINI""";"D.D. TORINO - ""MAZZINI""";NORMALE;TORINO;SCUOLA PRIMARIA;SI;Non Disponibile;TOEE04100Q@istruzione.it;toee04100q@pec.istruzione.it;C.SO ORBASSANO,155/A;TORINO;PIEMONTE;Non Disponibile;201718;C.SO ORBASSANO,155/A, TORINO, Italia;45.04558919999999;7.6456827;Corso Orbassano, 155, 10136 Torino TO, Italy;POINT (7.6456827 45.04558919999999);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;TOEE04100Q;TOEE04101R;"D.D. TORINO - ""MAZZINI""";MAZZINI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE04100Q@istruzione.it;Non Disponibile;C.SO ORBASSANO,155;TORINO;PIEMONTE;http://www.ddmazzinitorino.gov.it/;201718;C.SO ORBASSANO,155, TORINO, Italia;45.04558919999999;7.6456827;Corso Orbassano, 155, 10136 Torino TO, Italy;POINT (7.6456827 45.04558919999999);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE04100Q;TOEE04102T;"D.D. TORINO - ""MAZZINI""";MAZZINI-CHIOVINI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE04100Q@istruzione.it;Non Disponibile;VIA BALTIMORA 76;TORINO;PIEMONTE;http://www.ddmazzinitorino.gov.it/;201718;VIA BALTIMORA 76, TORINO, Italia;45.04526329999999;7.640930300000001;Via Baltimora, 76, 10137 Torino TO, Italy;POINT (7.640930300000001 45.04526329999999);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE04100Q;TOEE04102T;"D.D. TORINO - ""MAZZINI""";MAZZINI-CHIOVINI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE04100Q@istruzione.it;Non Disponibile;VIA BALTIMORA 76;TORINO;PIEMONTE;http://www.ddmazzinitorino.gov.it/;201718;VIA BALTIMORA 76, TORINO, Italia;45.04526329999999;7.640930300000001;Via Baltimora, 76, 10137 Torino TO, Italy;POINT (7.640930300000001 45.04526329999999);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE04100Q;TOAA04101G;"D.D. TORINO - ""MAZZINI""";MAZZINI - VIA BALTIMORA;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOEE04100Q@istruzione.it;Non Disponibile;VIA BALTIMORA 76;TORINO;PIEMONTE;http://www.ddmazzinitorino.gov.it/;201718;VIA BALTIMORA 76, TORINO, Italia;45.04526329999999;7.640930300000001;Via Baltimora, 76, 10137 Torino TO, Italy;POINT (7.640930300000001 45.04526329999999);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE04100Q;TOAA04101G;"D.D. TORINO - ""MAZZINI""";MAZZINI - VIA BALTIMORA;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOEE04100Q@istruzione.it;Non Disponibile;VIA BALTIMORA 76;TORINO;PIEMONTE;http://www.ddmazzinitorino.gov.it/;201718;VIA BALTIMORA 76, TORINO, Italia;45.04526329999999;7.640930300000001;Via Baltimora, 76, 10137 Torino TO, Italy;POINT (7.640930300000001 45.04526329999999);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE061001;TOEE061001;"D.D. TORINO - ""SINIGAGLIA""";"D.D. TORINO - ""SINIGAGLIA""";NORMALE;TORINO;SCUOLA PRIMARIA;SI;Non Disponibile;TOEE061001@istruzione.it;toee061001@pec.istruzione.it;CORSO SEBASTOPOLI 258;TORINO;PIEMONTE;Non Disponibile;201718;CORSO SEBASTOPOLI 258, TORINO, Italia;45.0481181;7.637331799999999;Corso Sebastopoli, 258, 10136 Torino TO, Italy;POINT (7.637331799999999 45.0481181);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE061001;TOEE061001;"D.D. TORINO - ""SINIGAGLIA""";"D.D. TORINO - ""SINIGAGLIA""";NORMALE;TORINO;SCUOLA PRIMARIA;SI;Non Disponibile;TOEE061001@istruzione.it;toee061001@pec.istruzione.it;CORSO SEBASTOPOLI 258;TORINO;PIEMONTE;Non Disponibile;201718;CORSO SEBASTOPOLI 258, TORINO, Italia;45.0481181;7.637331799999999;Corso Sebastopoli, 258, 10136 Torino TO, Italy;POINT (7.637331799999999 45.0481181);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE061001;TOEE061012;"D.D. TORINO - ""SINIGAGLIA""";SINIGAGLIA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE061001@istruzione.it;Non Disponibile;CORSO SEBASTOPOLI 258;TORINO;PIEMONTE;http://share.dschola.it/sinigaglia;201718;CORSO SEBASTOPOLI 258, TORINO, Italia;45.0481181;7.637331799999999;Corso Sebastopoli, 258, 10136 Torino TO, Italy;POINT (7.637331799999999 45.0481181);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE061001;TOEE061012;"D.D. TORINO - ""SINIGAGLIA""";SINIGAGLIA;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE061001@istruzione.it;Non Disponibile;CORSO SEBASTOPOLI 258;TORINO;PIEMONTE;http://share.dschola.it/sinigaglia;201718;CORSO SEBASTOPOLI 258, TORINO, Italia;45.0481181;7.637331799999999;Corso Sebastopoli, 258, 10136 Torino TO, Italy;POINT (7.637331799999999 45.0481181);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE01100X;TOEE01100X;"D.D. TORINO - ""CASALEGNO""";"D.D. TORINO - ""CASALEGNO""";NORMALE;TORINO;SCUOLA PRIMARIA;SI;Non Disponibile;TOEE01100X@istruzione.it;toee01100x@pec.istruzione.it;VIA ACCIARINI 20;TORINO;PIEMONTE;Non Disponibile;201718;VIA ACCIARINI 20, TORINO, Italia;45.0408812;7.641442899999999;Via Filippo Acciarini, 20, 10137 Torino TO, Italy;POINT (7.641442899999999 45.0408812);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE01100X;TOEE01100X;"D.D. TORINO - ""CASALEGNO""";"D.D. TORINO - ""CASALEGNO""";NORMALE;TORINO;SCUOLA PRIMARIA;SI;Non Disponibile;TOEE01100X@istruzione.it;toee01100x@pec.istruzione.it;VIA ACCIARINI 20;TORINO;PIEMONTE;Non Disponibile;201718;VIA ACCIARINI 20, TORINO, Italia;45.0408812;7.641442899999999;Via Filippo Acciarini, 20, 10137 Torino TO, Italy;POINT (7.641442899999999 45.0408812);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE01100X;TOEE011011;"D.D. TORINO - ""CASALEGNO""";CASALEGNO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01100X@istruzione.it;Non Disponibile;VIA ACCIARINI 20;TORINO;PIEMONTE;http://www.ddcasalegno.gov.it;201718;VIA ACCIARINI 20, TORINO, Italia;45.0408812;7.641442899999999;Via Filippo Acciarini, 20, 10137 Torino TO, Italy;POINT (7.641442899999999 45.0408812);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE01100X;TOEE011011;"D.D. TORINO - ""CASALEGNO""";CASALEGNO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01100X@istruzione.it;Non Disponibile;VIA ACCIARINI 20;TORINO;PIEMONTE;http://www.ddcasalegno.gov.it;201718;VIA ACCIARINI 20, TORINO, Italia;45.0408812;7.641442899999999;Via Filippo Acciarini, 20, 10137 Torino TO, Italy;POINT (7.641442899999999 45.0408812);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE01100X;TOEE011022;"D.D. TORINO - ""CASALEGNO""";CASALEGNO-DON MILANI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOEE01100X@istruzione.it;Non Disponibile;VIA SAN MARINO 107;TORINO;PIEMONTE;http://www.ddcasalegno.gov.it;201718;VIA SAN MARINO 107, TORINO, Italia;45.03990770000001;7.638562899999998;Via S. Marino, 107, 10137 Torino TO, Italy;POINT (7.638562899999998 45.03990770000001);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOMM00400Q;TOMM00400Q;TORINO - ANTONELLI;TORINO - ANTONELLI;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM00400Q@istruzione.it;tomm00400q@pec.istruzione.it;VIA L. LANFRANCO 2 (EX V. FILADELFIA);TORINO;PIEMONTE;www.mediantonelli.gov.it;201718;VIA L. LANFRANCO 2 (EX V. FILADELFIA), TORINO, Italia;45.0416342;7.644998500000002;Via Leo Lanfranco, 2, 10137 Torino TO, Italy;POINT (7.644998500000002 45.0416342);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOMM00900V;TOMM00900V;TORINO - CADUTI DI CEFALONIA;TORINO - CADUTI DI CEFALONIA;NORMALE;TORINO;SCUOLA PRIMO GRADO;SI;Non Disponibile;TOMM00900V@istruzione.it;tomm00900v@pec.istruzione.it;VIA        BALTIMORA           110;TORINO;PIEMONTE;www.cadutidicefalonia.gov.it;201718;VIA        BALTIMORA           110, TORINO, Italia;45.04593;7.6387100000000006;Via Baltimora, 110, 10137 Torino TO, Italy;POINT (7.638710000000001 45.04593);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE01100X;TOAA01101Q;"D.D. TORINO - ""CASALEGNO""";CASALEGNO - VIOLETA PARRA;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOEE01100X@istruzione.it;Non Disponibile;VIA BOSTON 33;TORINO;PIEMONTE;http://www.ddcasalegno.gov.it;201718;VIA BOSTON 33, TORINO, Italia;45.04048;7.6415;Via Boston, 33, 10137 Torino TO, Italy;POINT (7.6415 45.04048);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;TOEE061001;TOAA06102T;"D.D. TORINO - ""SINIGAGLIA""";"SINIGAGLIA - ""BRUNO MUNARI""";NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOEE061001@istruzione.it;Non Disponibile;VIA ROVERETO, 21;TORINO;PIEMONTE;http://share.dschola.it/sinigaglia;201718;VIA ROVERETO, 21, TORINO, Italia;45.05227559999999;7.639108299999998;Via Rovereto, 21, 10136 Torino TO, Italy;POINT (7.639108299999998 45.05227559999999);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;TOEE04100Q;TOAA04103N;"D.D. TORINO - ""MAZZINI""";MAZZINI- NICOLAS GREEN;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOEE04100Q@istruzione.it;Non Disponibile;CORSO ORBASSANO 224/26;TORINO;PIEMONTE;http://www.ddmazzinitorino.gov.it/;201718;CORSO ORBASSANO 224/26, TORINO, Italia;45.042114500000004;7.635217599999999;Corso Orbassano, 224, 10137 Torino TO, Italy;POINT (7.635217599999999 45.0421145);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;TORH010009;TORH010009;RH G. COLOMBATTO;RH G. COLOMBATTO;NORMALE;TORINO;IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE;SI;Non Disponibile;TORH010009@istruzione.it;torh010009@pec.istruzione.it;VIA GORIZIA, 7;TORINO;PIEMONTE;www.ipcolombatto.gov.it;201718;VIA GORIZIA, 7, TORINO, Italia;45.05313820000001;7.642672999999998;Via Gorizia, 7, 10136 Torino TO, Italy;POINT (7.642672999999998 45.05313820000001);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10134;L219;;TO1A29700T;;IL MICINO;;TORINO;SCUOLA INFANZIA NON STATALE;;;P.LEONE@ILMICINO.IT;Non Disponibile;VIA S.MARINO, 31;TORINO;PIEMONTE;Non Disponibile;201718;VIA S.MARINO, 31, TORINO, Italia;45.03672879999999;7.6468593999999985;Via S. Marino, 31, 10134 Torino TO, Italy;POINT (7.646859399999999 45.03672879999999);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;;TO1A5L500C;;MOBY DICK;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA ADA NEGRI,8;TORINO;PIEMONTE;Non Disponibile;201718;VIA ADA NEGRI,8, TORINO, Italia;45.0518657;7.643868499999999;Via Ada Negri, 8, 10121 Torino TO, Italy;POINT (7.643868499999999 45.0518657);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1E7Z500A;;BUDDIES ELEMENTARY SCHOOL;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;CORSO AGNELLI,20 C;TORINO;PIEMONTE;Non Disponibile;201718;CORSO AGNELLI,20 C, TORINO, Italia;45.042257299999996;7.6479633;Corso Giovanni Agnelli, 20, 10137 Torino TO, Italy;POINT (7.6479633 45.0422573);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;;TO1A084002;;SANTA RITA;;TORINO;SCUOLA INFANZIA NON STATALE;;;scuolamaterna@srita.it;Non Disponibile;V.VERNAZZA 41;TORINO;PIEMONTE;www.infanziasantarita-torino.it;201718;V.VERNAZZA 41, TORINO, Italia;45.0457477;7.646341099999999;Via Giuseppe Vernazza, 41, 10136 Torino TO, Italy;POINT (7.646341099999999 45.0457477);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;;TO1A08200A;;PRINCIPE V.EMANUELE;;TORINO;SCUOLA INFANZIA NON STATALE;;;ist.pve@libero.it;Non Disponibile;C.so U.SOVIETICA 170;TORINO;PIEMONTE;www.istitutoprincipevittorioemanuele.it;201718;C.so U.SOVIETICA 170, TORINO, Italia;45.041349;7.655392999999999;Corso Unione Sovietica, 170, 10134 Torino TO, Italy;POINT (7.655392999999999 45.041349);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;;TO1A08000P;;BALTIMORA 64;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmbaltimora@comune.torino.it;Non Disponibile;V.BALTIMORA 64;TORINO;PIEMONTE;Non Disponibile;201718;V.BALTIMORA 64, TORINO, Italia;45.04469;7.6422599999999985;Via Baltimora, 64, 10137 Torino TO, Italy;POINT (7.642259999999998 45.04469);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10137;L219;;TO1A111005;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.BARLETTA 109;TORINO;PIEMONTE;Non Disponibile;201718;V.BARLETTA 109, TORINO, Italia;45.0492871;7.635713699999998;32, Via Barletta, 109, 10136 Torino TO, Italy;POINT (7.635713699999998 45.0492871);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;;TO1M042003;;M.CONSOLATRICE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.CAPRERA 46;TORINO;PIEMONTE;www.mconsolatrice.it;201718;V.CAPRERA 46, TORINO, Italia;45.050520299999995;7.6466865;Via Caprera, 46, 10136 Torino TO, Italy;POINT (7.6466865 45.0505203);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10134;L219;;TO1E004003;;"""PRINCIPE VITTORIO EMANUELE""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;ist.pve@libero.it;Non Disponibile;CORSO UNIONE SOVIETICA 170;TORINO;PIEMONTE;www.istitutoprincipevittorioemanuele.it;201718;CORSO UNIONE SOVIETICA 170, TORINO, Italia;45.041349;7.655392999999999;Corso Unione Sovietica, 170, 10134 Torino TO, Italy;POINT (7.655392999999999 45.041349);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;;TO1A083006;;PRINCIPE TOMMASO;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA CAPRERA,46;TORINO;PIEMONTE;Non Disponibile;201718;VIA CAPRERA,46, TORINO, Italia;45.050520299999995;7.6466865;Via Caprera, 46, 10136 Torino TO, Italy;POINT (7.6466865 45.0505203);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;;TO1A08100E;;COLLODI;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmorbassano@comune.torino.it;Non Disponibile;C.so ORBASSANO 122;TORINO;PIEMONTE;Non Disponibile;201718;C.so ORBASSANO 122, TORINO, Italia;45.046412700000005;7.645700600000001;Corso Orbassano, 122, 10136 Torino TO, Italy;POINT (7.645700600000001 45.0464127);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10136;L219;;TO1E00700E;;"""GESU' BAMBINO""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA CAPRERA, 46;TORINO;PIEMONTE;Non Disponibile;201718;VIA CAPRERA, 46, TORINO, Italia;45.050520299999995;7.6466865;Via Caprera, 46, 10136 Torino TO, Italy;POINT (7.6466865 45.0505203);11;Santa Rita;2;Santa Rita - Mirafiori
NORD OVEST;10135;L219;TOMM32500B;TOCT706007;CPIA 3 TORINO;C.T.P. DISTRETTO 10;NORMALE;TORINO;CENTRO TERRITORIALE;NO;Non Disponibile;TOMM32500B@istruzione.it;Non Disponibile;STRADA CASTELLO DI MIRAFIORI, 55;TORINO;PIEMONTE;Non Disponibile;201718;STRADA CASTELLO DI MIRAFIORI, 55, TORINO, Italia;45.0124989;7.630178799999999;Str. Castello di Mirafiori, 55, 10135 Torino TO, Italy;POINT (7.630178799999999 45.0124989);23;Mirafiori Sud;2;Santa Rita - Mirafiori
NORD OVEST;10135;L219;TOIC82000L;TOEE82001P;"I.C. TORINO - ""SALVEMINI""";I.C. SALVEMINI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC82000L@istruzione.it;Non Disponibile;VIA NEGARVILLE 30/6;TORINO;PIEMONTE;http://www.ic-salvemini-torino.it;201718;VIA NEGARVILLE 30/6, TORINO, Italia;45.0209608;7.611720500000001;Via Negarville, 30, 10135 Torino TO, Italy;POINT (7.611720500000001 45.0209608);23;Mirafiori Sud;2;Santa Rita - Mirafiori
